,fire_name,fire_size,fire_size_class,stat_cause_descr,fips_name,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,remoteness,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont
60,,10.0,C,Missing/Undefined,Darlington,34.225,-80.075,SC,1996-03-03,1996-03-03,Mar,,,0 days 00:00:00.000000000,1996-02-02,1996,Feb,723116,31692.785706132247,3742,1973,2020,16,1.0,File Not Found,64457.81477424999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
61,,2.0,B,Arson,Pearl River,30.88881532,-89.40650759999998,MS,1996-05-06,1996-05-06,May,1996-05-06 20:10:00,1996-05-06 22:08:00,0 days 00:00:00.000000000,1996-04-06,1996,Apr,722138,58000.13967205647,99999,1973,2010,12,0.1,File Not Found,69406.0365313034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,,3.0,B,Missing/Undefined,,18.01667,-66.451408,PR,2005-03-25,,Mar,,,,2005-02-23,2005,Feb,785265,61419.571996237326,494,1945,2018,12,0.1,File Not Found,58612.42975071936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,,5.0,B,Equipment Use,Dixie,29.52,-83.26,FL,1995-09-08,,Sep,,,,1995-08-09,1995,Aug,722120,19556.14581424884,12833,1973,2005,12,0.1,722120-12833-1995.gz,66278.65668925,26.713897280966695,26.154655870445215,25.064859002169293,25.264546351084824,2.080916414904318,2.663259109311725,2.3295010845987036,1.8248027613412097,80.72540768016847,80.42449841605061,78.33640552995385,81.91463414634164,0.0,0.0,0.0,0.0
64,SPRING GULCH,1.5,B,Lightning,,39.205,-105.18833333,CO,1996-07-31,1996-08-01,Jul,1996-07-31 11:45:00,1996-08-01 14:00:00,1 days 00:00:00.000000000,1996-07-01,1996,Jul,999999,15618.845815635994,53007,1971,2019,0,0.1,999999-54767-1996.gz,77644.62805017237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,DALLAS LOOP,1.0,B,Debris Burning,Marion,32.80707917,-94.57469159,TX,2009-01-16,,Jan,,,,2008-12-17,2008,Dec,722112,37068.71138162616,53982,2005,2020,12,0.1,722112-53982-2008.gz,72065.59873405793,10.303689687795643,0.0,0.0,0.0,2.381740775780496,0.0,0.0,0.0,65.26835138387491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,,2.0,B,Debris Burning,St. Louis,47.342389,-92.822977,MN,1997-04-26,,Apr,,,,1997-03-27,1997,Mar,727458,53995.04124881586,94919,1973,2020,15,0.1,727458-99999-1997.gz,70758.09972426282,2.6175243393602243,4.299999999999999,7.291666666666665,7.50351617440225,2.996383866481198,2.5783333333333416,2.000595238095239,3.5852320675105243,55.07788595271211,49.46388888888891,48.18452380952378,56.054852320675096,0.0,0.0,0.0,0.0
67,FATHER'S DAY FIRE,1.0,B,Smoking,,30.23458,-88.66805,MS,2009-06-22,,Jun,2009-06-22 03:30:00,,,2009-05-23,2009,May,998201,16069.179485563784,99999,2008,2020,12,0.1,File Not Found,69048.0711553489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,,19.3,C,Debris Burning,,31.2408,-81.5575,GA,1999-03-16,,Mar,,,,1999-02-14,1999,Feb,722090,71212.31941373143,99999,1945,2020,12,1.0,722090-99999-1999.gz,65331.08311234,12.507163323782235,12.788944723618092,12.480392156862747,19.885286783042382,3.890544412607451,4.315577889447249,3.783333333333332,3.75536159600997,53.9746835443038,49.94382022471911,62.059523809523796,54.91091954022988,30.4,21.299999999999997,17.0,8.7
69,,10.5,C,Arson,,32.0503,-85.5731,AL,1998-03-29,,Mar,,,,1998-02-27,1998,Feb,999999,49630.18474284684,23801,1965,2019,12,1.0,999999-53908-1998.gz,67358.19451825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,,50.0,C,Arson,Georgetown,33.21749998,-79.32026999,SC,2004-03-20,,Mar,,,,2004-02-19,2004,Feb,747917,55744.3777950915,99999,1942,2020,16,1.0,File Not Found,64114.82824803113,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,,3.0,B,Missing/Undefined,Colleton,32.94166667,-80.64166667,SC,1995-03-21,1995-03-21,Mar,,,0 days 00:00:00.000000000,1995-02-19,1995,Feb,722083,55534.98911950872,99999,1945,2020,12,0.1,722083-99999-1995.gz,64794.661514697626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,,4.0,B,Debris Burning,Fayette,29.77036999,-97.22999998,TX,2006-02-08,,Feb,,,,2006-01-09,2006,Jan,A00008,31064.039590236865,12978,1948,2019,12,0.1,A00008-12978-2006.gz,73625.51623616528,13.641666666666664,13.552777777777782,13.589285714285714,14.026388888888887,3.1277777777777507,2.47694444444445,2.929166666666667,2.9812499999999797,63.729196050775634,64.86931818181819,62.25903614457826,72.38606676342529,0.0,0.0,0.0,0.0
73,,10.0,C,Equipment Use,,43.94039999,-98.51480001,SD,2003-10-27,,Oct,,,,2003-09-27,2003,Sep,726545,42438.56710260124,99999,1973,2020,9,1.0,726545-99999-2003.gz,73867.28821046185,12.915723270440253,11.37772397094431,11.118226600985219,1.1191037735849076,3.999496855345873,3.522760290556909,4.115270935960601,5.1787485242030336,60.432704402515725,62.283292978208216,59.13300492610838,73.18996415770619,38.39999999999999,4.1,2.3,9.399999999999999
74,,8.0,B,Miscellaneous,,31.8044,-92.7642,LA,1997-09-26,,Sep,,,,1997-08-27,1997,Aug,722319,32780.58537337129,99999,1942,2020,12,0.1,File Not Found,71140.83762305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
75,,3.2,B,Equipment Use,Langlade,45.0422716,-89.03498935,WI,1995-04-03,1995-04-03,Apr,1995-04-03 14:57:00,1995-04-03 16:00:00,0 days 00:00:00.000000000,1995-03-04,1995,Mar,726626,13601.752660153721,99999,1992,2004,9,0.1,726626-99999-1995.gz,68788.48457633727,3.71304347826087,2.4625,1.8399999999999999,0.0,5.752173913043477,7.3,9.32,0.0,66.91111111111111,79.75,78.2,0.0,0.0,0.0,0.0,0.0
76,,0.52,B,Debris Burning,Telfair,31.9954,-82.7805,GA,1996-08-22,1996-08-22,Aug,1996-08-22 11:20:00,1996-08-22 12:20:00,0 days 00:00:00.000000000,1996-07-23,1996,Jul,722062,57862.973376351874,99999,1945,2005,12,0.1,File Not Found,65923.41549226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
77,,5.0,B,Equipment Use,Andrews,32.27594000000001,-102.7609,TX,2008-02-13,,Feb,,,,2008-01-14,2008,Jan,722107,45380.384799627536,3056,2006,2020,12,0.1,722107-03056-2008.gz,76537.09253380359,6.224290367612845,8.95069767441862,8.880239520958076,9.776217228464407,4.191577477896768,4.872930232558157,3.906187624750471,4.572097378277245,44.62889518413597,32.51597744360905,37.24693877551025,44.4487482286254,0.0,0.0,0.0,0.0
78,RAMP,450.0,E,Equipment Use,San Bernardino,34.33,-117.51305556,CA,2006-07-22,2006-07-23,Jul,2006-07-22 11:49:00,2006-07-23 18:00:00,1 days 00:00:00.000000000,2006-06-22,2006,Jun,747040,31454.755785946432,99999,1990,2010,16,10.0,747040-03102-2006.gz,84813.9945817254,27.85048275862073,28.165096952908566,28.499404761904778,33.9,2.5799999999999965,2.6645429362880955,2.7696428571428555,2.237500000000001,44.70620689655172,42.98337950138505,49.0,39.37499999999999,0.0,0.0,0.0,0.0
79,BIRCH,2.5,B,Lightning,Bannock,42.36444444,-112.23222222,ID,2006-07-25,2006-07-26,Jul,2006-07-25 13:36:00,2006-07-26 11:00:00,1 days 00:00:00.000000000,2006-06-25,2006,Jun,725786,22573.62186955092,99999,1943,2020,9,0.1,File Not Found,81538.50597943336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
80,,8.0,B,Railroad,Hillsborough,28.06,-82.57,FL,1998-11-16,,Nov,,,,1998-10-17,1998,Oct,994009,24547.39970683203,99999,1987,2002,12,0.1,File Not Found,65995.71230925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
81,,1.0,B,Debris Burning,Laclede,37.82518,-93.74782,MO,1999-09-26,,Sep,1999-09-26 15:20:00,,,1999-08-27,1999,Aug,724400,72238.69910290312,13995,1973,2005,0,0.1,724400-13995-1999.gz,71447.1491123748,20.14767025089611,16.723489932885894,15.392920353982298,14.315498938428878,2.7150537634408343,2.6201342281879194,2.6424778761062018,3.458029978586678,66.69558823529404,68.59444444444446,72.47337278106507,65.76098191214466,41.199999999999996,1.0,1.0,72.49999999999999
82,,2.0,B,Missing/Undefined,Clarendon,33.59583333,-80.325,SC,1993-12-27,1993-12-27,Dec,,1993-12-27 11:42:00,0 days 00:00:00.000000000,1993-11-27,1993,Nov,723107,10812.15238166455,371,1979,2005,16,0.1,File Not Found,64608.365837573096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
83,TELEPHONE CANYON,18.0,C,Missing/Undefined,Sweetwater,41.51085,-109.50637,WY,2012-06-05,2012-06-08,Jun,2012-06-05 14:00:00,2012-06-08 13:05:00,3 days 00:00:00.000000000,2012-05-06,2012,May,725744,38961.348973707296,24027,2006,2020,15,1.0,725744-24027-2012.gz,80008.97104221939,13.199065420560746,14.16378378378379,17.851785714285718,14.972602739726028,5.271161548731625,6.388648648648632,4.922619047619055,7.77945205479453,33.59279038718292,35.348648648648656,29.61904761904763,27.999999999999996,1.8,0.0,0.0,0.0
84,LIL CARIBO,108.0,D,Lightning,,63.8517,-150.3543,AK,1997-07-01,1997-07-27,Jul,1997-07-01 22:09:00,1997-07-27 12:36:00,26 days 00:00:00.000000000,1997-06-01,1997,Jun,999999,84148.24246387334,26414,1945,2004,0,3.0,999999-04826-1997.gz,104757.60193373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,,3.02,B,Debris Burning,Irwin,31.52155134,-83.30110959999998,GA,2010-12-23,,Dec,,,,2010-11-23,2010,Nov,722062,42102.51435566152,63842,2006,2020,12,0.1,722062-63842-2010.gz,66210.16966547309,10.524429967426718,7.802619270346116,10.768924302788852,6.801550387596899,2.3971149371800973,2.40813844714684,2.3631474103585677,2.0367441860465045,60.298368298368295,57.563143124415326,70.4282868525896,58.69922480620157,0.0,0.0,0.0,0.0
86,FY2014-TOOMBS-030,13.65,C,Debris Burning,Toombs,32.28853889,-82.40083333,GA,2014-03-11,2014-03-11,Mar,2014-03-11 13:52:00,2014-03-11 14:51:00,0 days 00:00:00.000000000,2014-02-09,2014,Feb,722134,10322.943181565632,99999,2006,2020,12,1.0,722134-63822-2014.gz,65717.07624584668,10.97154850746269,10.706976744186049,8.807539682539678,0.0,2.438199626865681,2.365860465116256,3.0273809523809403,0.0,70.45740836344858,71.45977011494267,76.53301886792448,0.0,0.0,0.0,0.0,0.0
87,,0.7,B,Campfire,,34.9,-111.43333333,AZ,1992-07-20,1992-07-29,Jul,1992-07-20 06:00:00,1992-07-29 10:00:00,9 days 00:00:00.000000000,1992-06-20,1992,Jun,723756,32916.10880789172,99999,1973,2004,16,0.1,723756-99999-1992.gz,81296.14485846405,21.736363636363635,18.580000000000002,19.633333333333336,24.800000000000004,4.227272727272727,3.6799999999999997,3.5666666666666664,1.457142857142857,49.36363636363637,58.0,43.666666666666664,68.57142857142857,0.0,0.0,0.0,0.0
88,MCNEIL                   ,3.0,B,Equipment Use,,35.29805555,-120.48,CA,1995-08-20,,Aug,,,,1995-07-21,1995,Jul,722897,15681.549529678838,99999,1950,2015,15,0.1,722897-99999-1995.gz,86512.39166017082,19.685119047619054,19.24217391304351,19.495294117647052,19.06374407582941,3.893413173652692,3.7552631578947424,3.4011904761904748,3.7514218009478646,67.68893528183715,68.16055045871559,64.46153846153847,66.81170483460559,0.0,0.0,0.0,0.0
89,SWEETBAY 1,1.0,B,Miscellaneous,,25.334719,-80.80555600000002,FL,1992-04-14,1992-04-14,Apr,1992-04-14 19:38:00,1992-04-14 22:00:00,0 days 00:00:00.000000000,1992-03-15,1992,Mar,722029,51215.299079116994,99999,1962,2005,12,0.1,722029-99999-1992.gz,65239.308201575106,21.40113154172557,22.197450424929155,23.988957055214748,0.0,5.189533239038127,5.180169971671381,5.32822085889572,0.0,70.9667630057803,73.5397727272727,75.15337423312883,0.0,0.0,0.0,0.0,0.0
90,,3.0,B,Lightning,Saratoga,43.246827,-73.66582199999998,NY,1995-07-16,,Jul,,,,1995-06-16,1995,Jun,725160,52734.34343947117,99999,1973,2005,9,0.1,File Not Found,60997.8195548086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,RL278,20.0,C,Miscellaneous,,47.8666,-94.9169,MN,2000-04-09,2000-04-09,Apr,2000-04-09 17:10:00,2000-04-09 19:00:00,0 days 00:00:00.000000000,2000-03-10,2000,Mar,727550,40778.032763150964,14958,1948,2020,15,1.0,727550-99999-2000.gz,71870.67782722,-0.13900709219858157,1.8056338028169014,0.5818181818181817,0.0,4.160795454545427,5.004225352112678,5.346060606060617,0.0,61.94460227272727,62.538028169014076,61.57575757575762,0.0,21.0,18.0,12.7,0.0
92,,1.17,B,Debris Burning,Marquette,43.71814000000001,-89.52824,WI,2006-06-14,,Jun,,,,2006-05-15,2006,May,726437,100751.73915439373,99999,1948,2020,9,0.1,726437-94940-2006.gz,69069.89781010718,17.79981378026067,18.73772011121407,17.149105367793233,21.388837209302313,2.0829608938547297,1.8306765523632853,2.085487077534801,1.9630697674418303,63.925596630791006,63.14378478664189,61.639442231075684,66.1959962756052,0.0,0.0,0.0,0.0
93,,1.0,B,Arson,Fresno,36.816567,-119.63695,CA,2013-10-23,2013-10-23,Oct,2013-10-23 18:46:00,2013-10-23 18:56:00,0 days 00:00:00.000000000,2013-09-23,2013,Sep,723897,18844.64876750599,99999,2006,2020,0,0.1,File Not Found,85966.920410421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
94,,1.0,B,Debris Burning,Yell,35.06351,-93.35006,AR,2011-10-21,2011-10-21,Oct,2011-10-21 13:54:00,2011-10-21 14:20:00,0 days 00:00:00.000000000,2011-09-21,2011,Sep,723429,31711.242438962217,53920,1973,2020,15,0.1,723429-53920-2011.gz,71325.87157312369,17.812469733656155,18.106419753086424,14.73988764044944,0.0,1.2975786924939505,1.6602469135802513,1.9882022471910101,0.0,66.6436637390213,66.1624365482234,64.69662921348312,0.0,35.5,31.6,14.3,0.0
95,FY2015-LAURENS-107,4.0,B,Debris Burning,Laurens,32.25136667,-82.91357222,GA,2015-01-31,2015-01-31,Jan,2015-01-31 19:41:00,2015-01-31 20:16:00,0 days 00:00:00.000000000,2015-01-01,2015,Jan,720962,20631.008654316942,99999,2011,2020,12,0.1,720962-00337-2015.gz,65980.9065551141,8.147935034802808,8.484572490706352,8.015476190476184,0.0,1.7376334106728235,1.7823420074349317,2.370833333333334,0.0,60.78588807785887,60.890577507598785,62.28686327077748,0.0,0.0,0.0,0.0,0.0
96,TAYLOR FURY (54),1.0,B,Debris Burning,Putnam,29.4794,-81.584,FL,2015-02-14,2015-02-14,Feb,2015-02-14 14:20:00,2015-02-14 14:22:00,0 days 00:00:00.000000000,2015-01-15,2015,Jan,720672,36688.640966893065,485,2009,2018,12,0.1,File Not Found,65423.96958821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
97,FY2011-HARRIS-024,9.94,B,Debris Burning,Harris,32.78947346,-84.84721729,GA,2011-02-23,2011-02-23,Feb,2011-02-23 15:07:00,2011-02-23 16:16:00,0 days 00:00:00.000000000,2011-01-24,2011,Jan,722255,31604.49755333981,93842,1939,2020,12,0.1,722255-93842-2011.gz,66952.88531187699,9.43066812705367,11.399004975124384,16.469743589743597,0.0,2.7276013143482682,2.4452736318408057,2.281538461538463,0.0,68.88056206088996,60.87531172069826,66.0102564102564,0.0,96.5,8.1,0.0,0.0
98,HAMMER CREEK,26.0,C,Campfire,Idaho,45.76867435,-116.3321016,ID,2012-08-25,2012-08-25,Aug,2012-08-25 02:00:00,2012-08-25 08:23:00,0 days 00:00:00.000000000,2012-07-26,2012,Jul,725784,70687.91257382113,4109,1973,2020,15,1.0,725784-04109-2012.gz,83835.04748611181,21.59483240223461,21.205056179775312,20.582317073170728,0.0,0.5641061452513978,0.5387640449438199,0.5134146341463414,0.0,58.11033519553072,57.842696629213485,59.49999999999998,0.0,0.0,0.0,0.0,0.0
99,,13.0,C,Children,,31.0847,-88.5464,MS,2001-12-27,,Dec,2001-12-27 15:26:00,,,2001-11-27,2001,Nov,722230,52529.707303405965,13894,1990,2020,12,1.0,722230-13894-2001.gz,68946.585893,15.401660839160837,14.481735985533426,9.649771689497722,6.519871794871798,3.7242396313363386,3.945504587155947,3.7387850467289807,2.9631205673758894,80.55624999999999,78.85406698564593,70.01604278074873,63.40799999999995,177.59999999999997,126.2,59.4,0.0
100,,1.36,B,Miscellaneous,Orange,41.55579979,-74.40212285,NY,2009-04-18,2009-04-18,Apr,2009-04-18 17:57:00,2009-04-18 17:57:00,0 days 00:00:00.000000000,2009-03-19,2009,Mar,725038,25965.67474043484,99999,1973,2010,15,0.1,725038-14714-2009.gz,61397.275242760275,6.701378254211332,7.766467065868268,7.830065359477124,0.0,4.330474732006093,4.920359281437114,4.124836601307197,0.0,58.59429477020602,56.40181268882174,46.17763157894738,0.0,0.0,0.0,0.0,0.0
101,US HWY 74,2.0,B,Arson,,34.55,-79.0167,NC,2000-02-27,,Feb,,,,2000-01-28,2000,Jan,723109,41780.52020980078,93782,1973,2020,16,0.1,723109-99999-2000.gz,63910.98568634,6.580599144079886,10.000000000000002,10.314814814814818,13.272984441301276,2.791868758915817,3.0582857142857245,2.172222222222226,3.3219236209335077,66.8416801292408,69.51079136690649,66.58088235294117,63.81019332161687,30.2,29.6,0.0,81.39999999999999
102,,10.66,C,Equipment Use,Macon,32.4929,-84.1167,GA,1993-04-12,1993-04-12,Apr,1993-04-12 14:18:00,1993-04-12 19:17:00,0 days 00:00:00.000000000,1993-03-13,1993,Mar,722170,48466.91157761083,3813,1942,2005,12,1.0,722170-03813-1993.gz,66588.52934284999,12.849166666666669,14.951666666666652,14.576785714285718,0.0,3.9399999999999573,3.7947222222222257,4.010119047619056,0.0,66.63687150837991,66.33798882681563,69.81927710843375,0.0,834.0000000000002,344.4,111.8,0.0
103,,15.7,C,Debris Burning,Johnson,32.75029364,-82.48540152,GA,2004-03-20,,Mar,,,,2004-02-19,2004,Feb,722217,51220.11230562652,63881,1997,2005,12,1.0,File Not Found,65741.48426689651,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,,1.0,B,Smoking,,37.2936,-83.2331,KY,1998-03-27,,Mar,,,,1998-02-25,1998,Feb,724236,33774.685193196776,3889,1973,2020,0,0.1,724236-03889-1998.gz,65961.86929081999,5.081005025125632,5.671399594320497,6.278205128205125,12.885558852621154,2.8822110552763456,2.929208924949283,3.1594017094017204,2.9087042532145997,71.1617806731812,69.35398230088497,73.0091324200914,65.50119331742249,76.69999999999999,38.39999999999999,25.2,208.70000000000002
105,,60.0,C,Arson,,34.7703,-88.4019,MS,2001-04-20,,Apr,2001-04-20 14:54:00,,,2001-03-21,2001,Mar,999999,69745.60111291715,63894,1999,2004,16,1.0,999999-94898-2001.gz,68723.79619505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,,2.8,B,Railroad,Glynn,31.133234,-81.55446249,GA,2007-11-10,,Nov,,,,2007-10-11,2007,Oct,722137,15726.32369070854,13878,2006,2020,12,0.1,722137-13878-2007.gz,65334.206121800096,19.929071170084406,16.96029776674938,13.769642857142864,15.008254963427389,3.481432038834919,4.047869674185442,2.5958333333333363,2.790376569037628,73.61725394896722,70.69346733668344,59.21428571428572,77.34154929577458,27.2,0.5,0.0,2.3
107,,1.0,B,Equipment Use,Newton,36.94415,-94.31492,MO,2011-06-29,2011-06-29,Jun,2011-06-29 10:27:00,2011-06-29 10:35:00,0 days 00:00:00.000000000,2011-05-30,2011,May,723490,26712.901752978563,99999,2005,2020,0,0.1,File Not Found,71777.48662074888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
108,,3.84,B,Smoking,Cherokee,34.15052242,-84.40011591,GA,2007-02-08,,Feb,,,,2007-01-09,2007,Jan,722109,16653.84046655708,99999,2006,2020,16,0.1,722109-00355-2007.gz,66669.52941247,4.675555555555558,2.2293307086614176,2.1205073995771673,7.995895330938944,2.384641975308632,2.3194881889763534,2.3099365750528627,2.5768599281682896,52.51729249011858,47.573818897637835,51.45454545454544,40.25912596401028,0.0,0.0,0.0,0.0
109,NELLIE LANE I,0.6,B,Arson,,34.6833,-77.15,NC,2004-11-10,,Nov,,,,2004-10-11,2004,Oct,723094,5886.3357543014135,99999,1960,2020,16,0.1,File Not Found,62968.25875784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,,80.0,C,Equipment Use,Red River,33.52291,-94.97292,TX,1995-08-30,,Aug,,,,1995-07-31,1995,Jul,723759,44106.67173541826,99999,1992,2018,16,1.0,File Not Found,72250.7195639545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,FY2001-DADE-041,3.4,B,Arson,Dade,34.9102,-85.4287,GA,2001-03-24,2001-03-24,Mar,2001-03-24 14:58:00,2001-03-24 14:58:00,0 days 00:00:00.000000000,2001-02-22,2001,Feb,723240,24996.055503861826,13882,2000,2003,16,0.1,723240-13882-2001.gz,67172.45258897997,9.765734989648012,9.725373134328363,8.141935483870968,0.0,3.264062499999965,3.456465517241384,4.412962962962974,0.0,66.86682242990648,65.30751173708921,67.1805555555555,0.0,305.5,196.5,102.0,0.0
112,,5.0,B,Railroad,Marion,29.14,-82.33,FL,1992-11-15,,Nov,,,,1992-10-16,1992,Oct,722055,11394.308004262994,99999,1990,2020,12,0.1,722055-99999-1992.gz,65820.55898924997,19.35955369595541,19.754061624649882,18.868452380952355,14.549157303370773,1.9874476987447658,2.533613445378158,3.194047619047622,2.069803370786514,70.52719665271971,70.00840336134456,66.10714285714282,69.1278089887641,0.0,0.0,0.0,0.0
113,,15.0,C,Missing/Undefined,Latimer,35.03680041,-95.26930239,OK,1994-01-06,1994-01-06,Jan,1994-01-06 05:30:00,1994-01-06 06:30:00,0 days 00:00:00.000000000,1993-12-07,1993,Dec,723566,49961.87920428933,93950,1947,2020,15,1.0,723566-93950-1993.gz,72353.36113325108,6.258175559380372,4.451293103448277,3.4173913043478263,0.0,3.5671256454388756,3.974568965517249,3.645652173913042,0.0,65.5592334494774,58.00431034482759,55.130434782608695,0.0,0.0,0.0,0.0,0.0
114,WABANA POWERLINE,2.0,B,Equipment Use,,47.41333333,-94.49,MN,1998-03-12,1998-03-12,Mar,1998-03-12 12:18:00,1998-03-12 13:04:00,0 days 00:00:00.000000000,1998-02-10,1998,Feb,727550,34766.52600492892,14958,1948,2020,15,0.1,727550-99999-1998.gz,71646.77192039766,-2.4285714285714293,-4.907284768211922,-10.43478260869565,0.0,3.8332826747720072,4.442715231788086,3.8913043478260905,0.0,74.28658536585363,68.84333333333338,62.8768115942029,0.0,0.0,0.0,0.0,0.0
115,FY2012-COWETA-020,5.2,B,Miscellaneous,Coweta,33.42630321,-84.92522609999997,GA,2012-04-26,2012-04-26,Apr,2012-04-26 16:28:00,2012-04-26 17:43:00,0 days 00:00:00.000000000,2012-03-27,2012,Mar,722176,19072.869536744853,99999,2006,2020,16,0.1,722176-53884-2012.gz,66967.93661700445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,,4.0,B,Debris Burning,Dallas,32.378046000000005,-87.092804,AL,2006-01-10,2006-01-10,Jan,2006-01-10 13:34:00,2006-01-10 17:17:00,0 days 00:00:00.000000000,2005-12-11,2005,Dec,722266,10562.089746050407,99999,1973,2020,12,0.1,File Not Found,68133.23057000853,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,BLUE HEAD,1330.2,F,Debris Burning,Highlands,27.16361,-81.52334,FL,2009-02-11,,Feb,,,,2009-01-12,2009,Jan,999999,15342.59865708121,92827,2007,2019,12,50.0,999999-92811-2009.gz,65506.888638367695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,8144 W US 290,1.0,B,Equipment Use,Travis,30.2370808,-97.8383698,TX,2011-11-04,,Nov,,,,2011-10-05,2011,Oct,722540,11975.12952980753,13958,2006,2020,12,0.1,722540-13904-2011.gz,73933.46788453528,20.108589607635185,18.12543103448275,15.154976303317532,16.4027972027972,3.517608695652145,3.4085903083700377,3.91902439024391,3.64659898477153,62.749082007343944,61.02919708029197,58.74634146341462,67.78342541436466,89.8,0.3,0.3,123.0
